name,rating,review_count,price_level,primary_type,business_status,lat,lon,neighborhood,search_type
Yala Coffee,4.0,254.0,,coffee_shop,OPERATIONAL,34.1421432,-118.3900386,Studio City,cafe
Alfred Coffee,4.5,411.0,2.0,coffee_shop,OPERATIONAL,34.1449567,-118.3950787,Studio City,cafe
Saint Coffee Shop,4.7,146.0,1.0,coffee_shop,OPERATIONAL,34.150189,-118.38812610000001,Studio City,cafe
Whata Peach,4.7,214.0,2.0,cafe,OPERATIONAL,34.1411299,-118.37154,Studio City,cafe
Coffee and Plants,4.3,155.0,2.0,coffee_shop,OPERATIONAL,34.1428132,-118.4019885,Studio City,cafe
Blue Bottle Coffee,3.8,163.0,2.0,coffee_shop,OPERATIONAL,34.1432425,-118.39285679999999,Studio City,cafe
Starbucks Coffee Company,4.4,333.0,2.0,coffee_shop,OPERATIONAL,34.1432,-118.39733,Studio City,cafe
Crave Cafe Studio City,4.1,664.0,2.0,cafe,OPERATIONAL,34.1427244,-118.39368829999998,Studio City,cafe
Peet's Coffee,4.7,322.0,1.0,coffee_shop,OPERATIONAL,34.143409,-118.39896499999999,Studio City,cafe
Freddo,4.9,127.0,,coffee_shop,OPERATIONAL,34.1427461,-118.39148060000001,Studio City,cafe
Giorla’s Coffee,4.5,81.0,,coffee_shop,OPERATIONAL,34.148953399999996,-118.378784,Studio City,cafe
7-Eleven,2.6,51.0,1.0,convenience_store,OPERATIONAL,34.1411981,-118.37097339999998,Studio City,cafe
Einstein Bros. Bagels,3.9,177.0,1.0,bagel_shop,OPERATIONAL,34.1432974,-118.3940846,Studio City,cafe
Jumpin Java,4.6,246.0,2.0,american_restaurant,OPERATIONAL,34.14308,-118.39123,Studio City,cafe
7-Eleven,3.2,30.0,1.0,convenience_store,OPERATIONAL,34.1402278,-118.37930180000001,Studio City,cafe
Bluestone Lane Studio City Coffee Shop,4.3,237.0,2.0,coffee_shop,OPERATIONAL,34.1430945,-118.39810689999999,Studio City,cafe
SimpliciTea 波霸茶,4.1,28.0,,tea_house,OPERATIONAL,34.1434113,-118.40045349999998,Studio City,cafe
Vons,4.1,905.0,,grocery_store,OPERATIONAL,34.1445649,-118.3961231,Studio City,bakery
Sweet Lady Jane Studio City,4.7,91.0,1.0,bakery,OPERATIONAL,34.1430761,-118.39798139999999,Studio City,bakery
Vons Bakery,4.7,3.0,,bakery,OPERATIONAL,34.144554299999996,-118.3961443,Studio City,bakery
Classic Doughnuts & Croissants,4.5,72.0,1.0,donut_shop,OPERATIONAL,34.150002799999996,-118.39617219999998,Studio City,bakery
Holly's Donuts,4.3,73.0,1.0,donut_shop,OPERATIONAL,34.150192,-118.3795331,Studio City,bakery
Cakery By Knarik,3.9,10.0,,bakery,OPERATIONAL,34.1404281,-118.3858012,Studio City,bakery
Nathalie's Banana Nut House,5.0,3.0,,bakery,OPERATIONAL,34.1444087,-118.3945768,Studio City,bakery
Junior Cookies (Studio City),5.0,35.0,,bakery,OPERATIONAL,34.1431061,-118.3979015,Studio City,bakery
Sogarina,5.0,1.0,,bakery,OPERATIONAL,34.1507035,-118.3781978,Studio City,bakery
Yume Sushi Bar,4.6,215.0,,japanese_restaurant,OPERATIONAL,34.1429526,-118.4004294,Studio City,bar
Olive & Grill,4.2,426.0,2.0,mediterranean_restaurant,OPERATIONAL,34.143516399999996,-118.3994691,Studio City,bar
Rain Studio City,4.0,354.0,2.0,restaurant,OPERATIONAL,34.1438905,-118.3990443,Studio City,bar
California Pizza Kitchen at Studio City,4.4,391.0,2.0,pizza_restaurant,OPERATIONAL,34.143319999999996,-118.40037999999998,Studio City,bar
Residuals Tavern,4.5,317.0,1.0,pub,OPERATIONAL,34.1404914,-118.3714706,Studio City,bar
Mexicali Cocina Cantina,4.2,637.0,2.0,mexican_restaurant,OPERATIONAL,34.1435874,-118.3974135,Studio City,bar
Tuning Fork LA,4.5,281.0,2.0,american_restaurant,OPERATIONAL,34.1446231,-118.3942905,Studio City,bar
"Brews Brothers Studio City (Formerly ""Pour Decisions"")",4.7,38.0,,restaurant,OPERATIONAL,34.1410378,-118.37522639999999,Studio City,bar
The Rendition Room,4.5,133.0,,bar,OPERATIONAL,34.1488523,-118.37913759999999,Studio City,bar
ROSETTA Osteria & Crudo Bar,4.5,364.0,2.0,restaurant,OPERATIONAL,34.1432472,-118.4021667,Studio City,bar
Carlitos Way Cocktails,4.9,83.0,,sports_bar,OPERATIONAL,34.1504984,-118.3794667,Studio City,bar
Romanov Restaurant and Lounge,4.1,207.0,4.0,russian_restaurant,OPERATIONAL,34.1435695,-118.3997225,Studio City,bar
Blossom Restaurant & Rooftop,4.4,16.0,,restaurant,OPERATIONAL,34.1415941,-118.37358060000001,Studio City,bar
Jack in the Box,3.9,1446.0,1.0,fast_food_restaurant,OPERATIONAL,34.1585689,-118.3961861,Studio City,restaurant
Prince Street Pizza,4.4,233.0,2.0,pizza_restaurant,OPERATIONAL,34.1448213,-118.3947798,Studio City,restaurant
Hawaiian Hot Chicken,4.3,183.0,2.0,restaurant,OPERATIONAL,34.150745799999996,-118.38795979999999,Studio City,restaurant
Taco Bell,3.9,704.0,1.0,fast_food_restaurant,OPERATIONAL,34.1646778,-118.38759759999999,Studio City,restaurant
Chin Chin Studio City,4.5,594.0,2.0,chinese_restaurant,OPERATIONAL,34.143460999999995,-118.398967,Studio City,restaurant
Mendocino Farms,4.6,477.0,2.0,sandwich_shop,OPERATIONAL,34.1433427,-118.39273770000001,Studio City,restaurant
Starbucks Coffee Company,4.2,855.0,2.0,coffee_shop,OPERATIONAL,34.15788,-118.37872999999998,Studio City,cafe
Starbucks Coffee Company,4.3,472.0,2.0,coffee_shop,OPERATIONAL,34.15779,-118.39623999999998,Studio City,cafe
Marie et Cie.,4.3,369.0,2.0,cafe,OPERATIONAL,34.157235799999995,-118.3880682,Studio City,cafe
Yum Yum Donuts,4.3,528.0,1.0,donut_shop,OPERATIONAL,34.1650706,-118.38753159999999,Studio City,cafe
Toluca Bakery,4.7,240.0,,bakery,OPERATIONAL,34.15717680000001,-118.3781855,Studio City,bakery
Grandma's Deli Babushka,4.6,130.0,2.0,deli,OPERATIONAL,34.158328,-118.3961572,Studio City,bakery
Menchie's Frozen Yogurt,4.2,212.0,1.0,dessert_shop,OPERATIONAL,34.159138,-118.3967066,Studio City,bakery
Deja Vu Cakes (Gourmet Cupcake Shop),4.9,215.0,1.0,bakery,OPERATIONAL,34.1583264,-118.396097,Studio City,bakery
Strawberry,4.5,11.0,,bakery,OPERATIONAL,34.15745,-118.396,Studio City,bakery
Pat's Cocktail Lounge,4.1,202.0,1.0,lounge_bar,OPERATIONAL,34.1578046,-118.39736200000002,Studio City,bar
SUSHI BAR TETSUYA,5.0,79.0,,sushi_restaurant,OPERATIONAL,34.1391758,-118.3802101,Studio City,restaurant
Tere's Mexican Grill,4.4,358.0,1.0,mexican_restaurant,OPERATIONAL,34.1396448,-118.3834958,Studio City,restaurant
Grandma's Thai Kitchen,4.5,73.0,2.0,thai_restaurant,OPERATIONAL,34.1403141,-118.3856186,Studio City,restaurant
Domino's Pizza,3.8,96.0,1.0,pizza_delivery,OPERATIONAL,34.140822899999996,-118.3871976,Studio City,restaurant
Las Palmas Cocina,5.0,3.0,,restaurant,OPERATIONAL,34.139350500000006,-118.3800327,Studio City,restaurant
Beanito Cafe,4.5,19.0,,coffee_shop,CLOSED_TEMPORARILY,34.1393176,-118.38238390000001,Studio City,cafe
In-N-Out Burger,4.6,7021.0,1.0,hamburger_restaurant,OPERATIONAL,34.1350792,-118.3605992,Studio City,restaurant
Easy Street Burgers,4.4,1287.0,2.0,hamburger_restaurant,OPERATIONAL,34.145295,-118.36306440000001,Studio City,restaurant
The Front Yard,4.4,2509.0,2.0,californian_restaurant,OPERATIONAL,34.1453744,-118.3697784,Studio City,restaurant
Ca Del Sole,4.6,1344.0,3.0,italian_restaurant,OPERATIONAL,34.143962699999996,-118.36114180000001,Studio City,restaurant
VERSE LA,4.6,398.0,3.0,restaurant,OPERATIONAL,34.1462898,-118.3631668,Studio City,restaurant
SunCafe Organic,4.5,1326.0,2.0,restaurant,CLOSED_TEMPORARILY,34.1388782,-118.36663650000001,Studio City,restaurant
Miceli's,4.5,1659.0,2.0,italian_restaurant,OPERATIONAL,34.1346079,-118.3611242,Studio City,restaurant
Good Neighbor Restaurant,4.7,1170.0,1.0,family_restaurant,OPERATIONAL,34.1347589,-118.36158889999999,Studio City,restaurant
Starbucks Coffee Company,4.1,467.0,2.0,coffee_shop,OPERATIONAL,34.14047,-118.36949000000001,Studio City,cafe
ampm,3.1,63.0,1.0,convenience_store,OPERATIONAL,34.135661999999996,-118.36114180000001,Studio City,cafe
Belgium Waffle Haus,4.3,164.0,2.0,restaurant,OPERATIONAL,34.1421504,-118.37486539999998,Studio City,cafe
7-Eleven,3.8,39.0,1.0,convenience_store,OPERATIONAL,34.1507056,-118.37863150000001,Studio City,cafe
Starbucks Coffee Company,4.1,15.0,2.0,coffee_shop,OPERATIONAL,34.140240000000006,-118.36810000000001,Studio City,cafe
7-Eleven,2.7,28.0,,convenience_store,OPERATIONAL,34.150022299999996,-118.37064269999999,Studio City,cafe
Laundry Bar,4.7,29.0,,laundry,OPERATIONAL,34.139486,-118.37900429999999,Studio City,cafe
Hotlava1036,2.0,1.0,,cafe,OPERATIONAL,34.137527399999996,-118.3600314,Studio City,cafe
Ralphs Fresh Fare,4.2,999.0,2.0,grocery_store,OPERATIONAL,34.1400407,-118.3678874,Studio City,bakery
K's Donut Emporium,4.7,233.0,1.0,donut_shop,OPERATIONAL,34.1372238,-118.36372410000001,Studio City,bakery
Baskin-Robbins,4.0,46.0,1.0,ice_cream_shop,OPERATIONAL,34.1403403,-118.3691995,Studio City,bakery
Perfect Donuts,4.5,128.0,1.0,donut_shop,OPERATIONAL,34.150560899999995,-118.3697704,Studio City,bakery
The Baked Potato,4.7,1001.0,2.0,bar,OPERATIONAL,34.1366571,-118.36312939999999,Studio City,bar
Spitz Mediterranean Street Food,4.5,691.0,2.0,mediterranean_restaurant,OPERATIONAL,34.13555900000001,-118.36212800000001,Studio City,bar
Roadside Taco,4.3,352.0,1.0,mexican_restaurant,OPERATIONAL,34.1376158,-118.36420120000001,Studio City,bar
Universal Bar and Grill,4.4,467.0,1.0,bar_and_grill,OPERATIONAL,34.1438311,-118.36221259999999,Studio City,bar
Gray Tavern,4.5,181.0,2.0,restaurant,CLOSED_TEMPORARILY,34.1399934,-118.36955239999999,Studio City,bar
Angelino's Trattoria,4.7,337.0,2.0,italian_restaurant,OPERATIONAL,34.1502208,-118.36550390000001,Studio City,bar
Backdrop Cafe and Lounge,5.0,4.0,,bar,OPERATIONAL,34.1381605,-118.36514209999999,Studio City,bar
The Last Canteen,5.0,4.0,,cocktail_bar,CLOSED_TEMPORARILY,34.139950999999996,-118.36959909999997,Studio City,bar
GRANVILLE,4.6,1848.0,2.0,american_restaurant,OPERATIONAL,34.1431025,-118.4028495,Studio City,restaurant
Pinz Bowling Kitchen + Bar,4.0,1076.0,,bowling_alley,OPERATIONAL,34.1445898,-118.4086074,Studio City,restaurant
SUGARFISH by sushi nozawa,4.5,914.0,3.0,sushi_restaurant,OPERATIONAL,34.1456257,-118.41319610000001,Studio City,restaurant
UOVO - Studio City,4.4,382.0,,italian_restaurant,OPERATIONAL,34.1453467,-118.41274480000001,Studio City,restaurant
The Six Social House,4.5,808.0,2.0,restaurant,OPERATIONAL,34.1441458,-118.40904110000001,Studio City,restaurant
OyBar,4.5,169.0,,restaurant,OPERATIONAL,34.1501437,-118.40472910000001,Studio City,restaurant
Artelice Pâtisserie,4.9,91.0,,pastry_shop,OPERATIONAL,34.142596999999995,-118.4041199,Studio City,cafe
Civil Coffee,4.3,139.0,2.0,cafe,OPERATIONAL,34.1455761,-118.4126135,Studio City,cafe
The Coffee Bean & Tea Leaf,4.5,415.0,1.0,coffee_shop,OPERATIONAL,34.1429462,-118.40543830000001,Studio City,cafe
Coffee Fix,4.6,298.0,1.0,coffee_shop,OPERATIONAL,34.1502236,-118.4056327,Studio City,cafe
Muffin Can Stop Us (Studio City),4.5,141.0,1.0,breakfast_restaurant,OPERATIONAL,34.1434813,-118.40823209999999,Studio City,cafe
Café Matcha,4.6,72.0,,cafe,OPERATIONAL,34.143437999999996,-118.3949739,Studio City,cafe
Ralphs Fresh Fare,4.3,533.0,2.0,grocery_store,OPERATIONAL,34.144160899999996,-118.41316579999999,Studio City,bakery
Belle Bakery Cafe,4.6,201.0,2.0,bakery,OPERATIONAL,34.1439129,-118.4086826,Studio City,bakery
Winston Pies,4.0,32.0,2.0,bakery,OPERATIONAL,34.1455761,-118.4126135,Studio City,bakery
Rocco's Tavern -Studio City,4.4,621.0,2.0,sports_bar,OPERATIONAL,34.142555,-118.40580800000001,Studio City,bar
Carney's Restaurant,4.5,1437.0,1.0,hamburger_restaurant,OPERATIONAL,34.14379100000001,-118.40746499999999,Studio City,bar
PREMIER RESTAURANT & BAR,4.4,235.0,3.0,russian_restaurant,OPERATIONAL,34.1452575,-118.41077940000001,Studio City,bar
Highland Park Brewery,4.6,679.0,,brewery,OPERATIONAL,34.0656858,-118.23334409999998,Chinatown,restaurant
San Antonio Winery,4.7,2400.0,1.0,restaurant,OPERATIONAL,34.0642833,-118.22433670000001,Chinatown,restaurant
Majordomo,4.6,1350.0,4.0,californian_restaurant,OPERATIONAL,34.0690822,-118.2261672,Chinatown,restaurant
Yang Chow Restaurant,4.5,1555.0,2.0,chinese_restaurant,OPERATIONAL,34.0629657,-118.23821790000001,Chinatown,restaurant
Won Kok Restaurant,4.1,3214.0,1.0,chinese_restaurant,OPERATIONAL,34.0618552,-118.2376416,Chinatown,restaurant
Phở 87,4.6,1628.0,1.0,vietnamese_restaurant,OPERATIONAL,34.067350399999995,-118.23570509999999,Chinatown,restaurant
Denny's Restaurant,3.9,3663.0,1.0,restaurant,OPERATIONAL,34.0545006,-118.2317687,Chinatown,restaurant
Homage Brewing,4.6,159.0,,brewery,OPERATIONAL,34.0646724,-118.23247190000001,Chinatown,restaurant
Buffalo Wild Wings,3.3,246.0,2.0,chicken_wings_restaurant,OPERATIONAL,34.0581933,-118.2402766,Chinatown,restaurant
Nick's Cafe,4.6,1850.0,2.0,cafe,OPERATIONAL,34.066040099999995,-118.23317329999999,Chinatown,restaurant
Amboy Quality Meats & Delicious Burgers,4.5,436.0,1.0,hamburger_restaurant,OPERATIONAL,34.061394199999995,-118.23962859999999,Chinatown,restaurant
Mama Lu's Dumpling House,4.1,369.0,2.0,dumpling_restaurant,OPERATIONAL,34.0599178,-118.2375705,Chinatown,restaurant
Burger King,3.6,1675.0,1.0,fast_food_restaurant,OPERATIONAL,34.060547199999995,-118.2443226,Chinatown,restaurant
Lasita Rotisserie & Natural Wine,4.6,367.0,2.0,restaurant,OPERATIONAL,34.061472,-118.2394817,Chinatown,restaurant
Steep LA,4.6,181.0,,tea_house,OPERATIONAL,34.0659724,-118.2359037,Chinatown,restaurant
Thank You Coffee,4.7,240.0,,coffee_shop,OPERATIONAL,34.065267,-118.23815130000001,Chinatown,cafe
7-Eleven,2.5,41.0,,convenience_store,OPERATIONAL,34.0614412,-118.2439367,Chinatown,cafe
Starbucks Coffee Company,4.2,414.0,2.0,coffee_shop,OPERATIONAL,34.05612,-118.24698,Chinatown,cafe
Chimney Coffee House,4.4,509.0,2.0,coffee_shop,OPERATIONAL,34.0635717,-118.23276039999999,Chinatown,cafe
endorffeine,4.4,300.0,,coffee_shop,OPERATIONAL,34.061436,-118.23975889999998,Chinatown,cafe
Kissaten Corazon,4.4,57.0,,cafe,OPERATIONAL,34.069271,-118.2277223,Chinatown,cafe
Starbucks Coffee Company,4.1,533.0,2.0,coffee_shop,OPERATIONAL,34.05605,-118.23576999999999,Chinatown,cafe
Aquarela Coffee - Chinatown,4.5,210.0,,coffee_shop,OPERATIONAL,34.063780799999996,-118.24540909999999,Chinatown,cafe
Songbird Cafe,4.3,118.0,1.0,bar,OPERATIONAL,34.0640484,-118.2364989,Chinatown,cafe
café Persona,4.4,100.0,,cafe,OPERATIONAL,34.056503899999996,-118.25071930000001,Chinatown,cafe
Quickly,4.2,213.0,1.0,tea_house,OPERATIONAL,34.0617294,-118.239651,Chinatown,cafe
Panorama Café,3.9,36.0,1.0,breakfast_restaurant,OPERATIONAL,34.055823700000005,-118.24772600000001,Chinatown,cafe
Galero Grill,4.3,43.0,1.0,breakfast_restaurant,OPERATIONAL,34.0569692,-118.24478719999999,Chinatown,cafe
Homeboy Diner,4.4,56.0,1.0,diner,OPERATIONAL,34.053712499999996,-118.2428144,Chinatown,cafe
Phoenix Bakery,4.7,1346.0,1.0,bakery,OPERATIONAL,34.065967,-118.23665899999999,Chinatown,bakery
Queen's Bakery,4.6,368.0,1.0,pastry_shop,OPERATIONAL,34.0626909,-118.2383807,Chinatown,bakery
Flouring Cake Shop,4.7,79.0,1.0,bakery,OPERATIONAL,34.065170699999996,-118.2382168,Chinatown,bakery
Tian's Dim Sum Restaurant,4.1,278.0,1.0,dim_sum_restaurant,OPERATIONAL,34.0631225,-118.23975649999998,Chinatown,bakery
Wonder Bakery,4.0,117.0,1.0,bakery,OPERATIONAL,34.065213799999995,-118.23711050000001,Chinatown,bakery
Wetzel's Pretzels,3.7,104.0,1.0,fast_food_restaurant,OPERATIONAL,34.056142,-118.2348451,Chinatown,bakery
Kim Hung Bakery,4.5,26.0,1.0,bakery,OPERATIONAL,34.0656738,-118.2368922,Chinatown,bakery
Amy's Bakery,4.2,197.0,1.0,bakery,OPERATIONAL,34.058453899999996,-118.23903930000002,Chinatown,bakery
KBC Bakery,4.5,13.0,,bakery,OPERATIONAL,34.0602139,-118.23954599999999,Chinatown,bakery
Laroolou,4.7,12.0,,bakery,CLOSED_TEMPORARILY,34.0613627,-118.23941020000001,Chinatown,bakery
Family Pastry,5.0,1.0,,pastry_shop,OPERATIONAL,34.0603325,-118.23782399999999,Chinatown,bakery
Homeboy Bakery,5.0,2.0,,bakery,OPERATIONAL,34.062279,-118.23570979999998,Chinatown,bakery
Wetzel's Pretzels,5.0,3.0,,food_store,OPERATIONAL,34.0560325,-118.23666,Chinatown,bakery
General Lee's,4.5,278.0,2.0,cocktail_bar,OPERATIONAL,34.065799999999996,-118.237535,Chinatown,bar
APOTHEKE LOS ANGELES,4.5,409.0,3.0,cocktail_bar,OPERATIONAL,34.0699354,-118.2258075,Chinatown,bar
Treehouse,2.0,399.0,,lounge_bar,OPERATIONAL,34.05955,-118.237726,Chinatown,bar
Golden Dragon Restaurant,4.0,1591.0,1.0,chinese_restaurant,OPERATIONAL,34.065555599999996,-118.2363889,Chinatown,bar
CAFÉ TRISTE,4.4,76.0,,wine_bar,OPERATIONAL,34.0663681,-118.2359281,Chinatown,bar
Melody Lounge,4.4,442.0,2.0,lounge_bar,OPERATIONAL,34.0656168,-118.23832979999999,Chinatown,bar
Evangeline Swamp Room,4.5,44.0,,bar,OPERATIONAL,34.0600433,-118.23797370000001,Chinatown,bar
Traxx Restaurant,4.1,257.0,3.0,american_restaurant,OPERATIONAL,34.0561558,-118.23665729999998,Chinatown,bar
The 1917 at San Antonio Winery,4.8,141.0,,restaurant,OPERATIONAL,34.0642833,-118.22433670000001,Chinatown,bar
Justice Urban Tavern,4.0,344.0,2.0,gastropub,OPERATIONAL,34.050996,-118.2424459,Chinatown,bar
The Beaudry Room,4.1,27.0,,bar,OPERATIONAL,34.055267,-118.24875270000001,Chinatown,bar
Full House Seafood,4.4,1338.0,2.0,seafood_restaurant,OPERATIONAL,34.06622,-118.238042,Chinatown,restaurant
LaSorted's Pizzeria Chinatown,4.7,302.0,,pizza_restaurant,OPERATIONAL,34.06645700000001,-118.2358121,Chinatown,restaurant
Foo-Chow Restaurant,4.5,1237.0,1.0,chinese_restaurant,OPERATIONAL,34.0658978,-118.2383402,Chinatown,restaurant
Estillo Tijuana Angels Tacos,4.5,412.0,1.0,taco_restaurant,OPERATIONAL,34.0679707,-118.24982680000001,Chinatown,restaurant
firstborn,4.2,98.0,,asian_restaurant,OPERATIONAL,34.066116199999996,-118.23596,Chinatown,restaurant
Compelling Coffee Lincoln Heights,4.6,26.0,,coffee_shop,OPERATIONAL,34.076661099999995,-118.2214932,Chinatown,cafe
Cortado,5.0,5.0,,coffee_shop,CLOSED_TEMPORARILY,34.071788600000005,-118.2215641,Chinatown,cafe
Hill Street Cafe,3.3,12.0,,cafe,OPERATIONAL,34.0631649,-118.23906430000001,Chinatown,cafe
Dayglow,3.5,2.0,,coffee_shop,OPERATIONAL,34.063179999999996,-118.23642,Chinatown,cafe
Top Natural Baked Goods,4.3,11.0,,bakery,OPERATIONAL,34.076661099999995,-118.2214932,Chinatown,bakery
Mazal,4.6,439.0,2.0,vegetarian_restaurant,OPERATIONAL,34.074680799999996,-118.22119900000001,Chinatown,bar
Tal's Off Sunset,4.5,301.0,2.0,restaurant,CLOSED_TEMPORARILY,34.0667292,-118.24905330000001,Chinatown,bar
New School // Restaurant & Bar Consulting,5.0,1.0,,consultant,OPERATIONAL,34.072103999999996,-118.2505011,Chinatown,bar
Mitsi,4.6,11.0,,cocktail_bar,OPERATIONAL,34.0693164,-118.22583050000001,Chinatown,bar
Amazing Packs,4.3,4.0,,bar,OPERATIONAL,34.0693319,-118.250637,Chinatown,bar
Bohemian House of Espresso + Chai,4.8,462.0,2.0,coffee_shop,OPERATIONAL,34.0459418,-118.2507081,Chinatown,cafe
Corner Bakery Cafe,3.8,160.0,2.0,cafe,OPERATIONAL,34.052535299999995,-118.25142350000002,Chinatown,bakery
Fat + Flour,3.8,104.0,2.0,bakery,OPERATIONAL,34.050651099999996,-118.24868790000001,Chinatown,bakery
Gourmet LA Bakery,4.3,265.0,1.0,bakery,OPERATIONAL,34.0468398,-118.2516363,Chinatown,bakery
Bastion,4.1,67.0,,coffee_shop,OPERATIONAL,34.0507377,-118.24858679999998,Chinatown,bakery
The Redwood Bar & Grill,4.4,930.0,2.0,bar_and_grill,OPERATIONAL,34.052731099999995,-118.2474087,Chinatown,bar
Moo's Craft Barbecue,4.3,811.0,2.0,barbecue_restaurant,OPERATIONAL,34.073238499999995,-118.21819119999999,Chinatown,restaurant
The Original Carnitas Michoacan,4.2,3030.0,1.0,mexican_restaurant,OPERATIONAL,34.0723699,-118.2212111,Chinatown,restaurant
McDonald's,3.9,3085.0,1.0,fast_food_restaurant,OPERATIONAL,34.058482,-118.21227399999998,Chinatown,restaurant
Tierra Mia Coffee,4.4,940.0,1.0,coffee_shop,OPERATIONAL,34.0729451,-118.2186066,Chinatown,cafe
7-Eleven,3.8,69.0,1.0,convenience_store,OPERATIONAL,34.0656575,-118.21509410000002,Chinatown,cafe
B Twentyfour,4.6,210.0,2.0,coffee_shop,OPERATIONAL,34.073804599999995,-118.21710460000001,Chinatown,cafe
La Monarca Bakery & Cafe,4.0,147.0,1.0,cafe,OPERATIONAL,34.0733399,-118.21544689999999,Chinatown,cafe
Yum Yum Donuts,4.1,486.0,1.0,donut_shop,OPERATIONAL,34.0576871,-118.21089789999999,Chinatown,cafe
Dos Cuervos Café,4.7,37.0,,coffee_shop,OPERATIONAL,34.0661953,-118.2140494,Chinatown,cafe
Honey Donuts,4.6,363.0,1.0,donut_shop,OPERATIONAL,34.0657399,-118.2158261,Chinatown,bakery
Maria's Bakery Inc,4.4,214.0,1.0,bakery,OPERATIONAL,34.0581117,-118.21138469999998,Chinatown,bakery
Café Esmeralda Cakes & Bakery,4.7,84.0,,pastry_shop,OPERATIONAL,34.07343060000001,-118.2139723,Chinatown,bakery
La Conchita Bakery,4.4,45.0,,bakery,OPERATIONAL,34.0516009,-118.2180062,Chinatown,bakery
Mel's Cafe,4.7,51.0,1.0,pastry_shop,OPERATIONAL,34.07343060000001,-118.2139723,Chinatown,bakery
Barbara's At the Brewery,4.4,503.0,2.0,restaurant,OPERATIONAL,34.064596699999996,-118.2180367,Chinatown,bar
La Zona Rosa,4.1,171.0,2.0,night_club,OPERATIONAL,34.053891,-118.22542899999999,Chinatown,bar
The Airliner,4.4,399.0,1.0,bar,OPERATIONAL,34.073875,-118.21623789999998,Chinatown,bar
La Chuperia #1,4.5,1123.0,1.0,bar,OPERATIONAL,34.0616234,-118.2133021,Chinatown,bar
The Office Bar & Grill,4.4,383.0,,bar_and_grill,OPERATIONAL,34.073322499999996,-118.21646499999999,Chinatown,bar
Marcelino's Cafe,4.4,101.0,,bar,OPERATIONAL,34.0736274,-118.21845979999999,Chinatown,bar
Nick + Stef's Steakhouse,4.5,1136.0,4.0,steak_house,OPERATIONAL,34.0527655,-118.25249640000001,Chinatown,restaurant
Go Get Em Tiger,4.3,663.0,1.0,coffee_shop,OPERATIONAL,34.051052,-118.2493274,Chinatown,cafe
(abeautifullife) Jamaican Cafe,3.2,194.0,2.0,cafe,OPERATIONAL,34.051195199999995,-118.24587570000001,Chinatown,bakery
Vespaio,4.2,744.0,3.0,italian_restaurant,OPERATIONAL,34.0538862,-118.2508013,Chinatown,bar
Mad Lab Coffee,4.7,33.0,,coffee_shop,OPERATIONAL,34.043605899999996,-118.25366729999999,Little Tokyo,bakery
Chubby Cattle BBQ | Little Tokyo,4.9,3356.0,2.0,barbecue_restaurant,OPERATIONAL,34.0481164,-118.2403705,Little Tokyo,restaurant
Spitz Mediterranean Street Food,4.4,1084.0,2.0,mediterranean_restaurant,OPERATIONAL,34.0482456,-118.23981730000001,Little Tokyo,bar
Zinc Café & Bar,4.4,1565.0,2.0,restaurant,OPERATIONAL,34.0393897,-118.23272829999999,Little Tokyo,restaurant
Yoboseyo Superette,4.3,52.0,,coffee_shop,OPERATIONAL,34.0479878,-118.24019960000001,Little Tokyo,cafe
Eightfold Coffee,4.7,68.0,,coffee_shop,OPERATIONAL,34.040182099999996,-118.23362510000001,Little Tokyo,cafe
La Monarca Bakery & Cafe,4.5,241.0,1.0,cafe,OPERATIONAL,34.0473985,-118.2200429,Little Tokyo,cafe
ONETHING COFFEE,4.8,95.0,,coffee_shop,OPERATIONAL,34.0468441,-118.2418337,Little Tokyo,cafe
Kreation Juicery & Avoholic Bar - Arts District,4.8,328.0,2.0,juice_shop,OPERATIONAL,34.0454388,-118.235931,Little Tokyo,cafe
The Rising Sun Café & Bistro,4.4,68.0,2.0,cajun_restaurant,OPERATIONAL,34.0401518,-118.23098449999999,Little Tokyo,cafe
Cake Girl,4.7,228.0,2.0,bakery,OPERATIONAL,34.044637,-118.21373799999999,Little Tokyo,bakery
La Morena Bakery & Tortilleria,4.6,125.0,,bakery,OPERATIONAL,34.048212,-118.21125529999999,Little Tokyo,bakery
Tastio Donuts,4.5,154.0,1.0,donut_shop,OPERATIONAL,34.050579899999995,-118.2152818,Little Tokyo,bakery
Cafe Knotted Arts District,4.5,42.0,,cafe,OPERATIONAL,34.0454832,-118.2367969,Little Tokyo,bakery
Bar Americano,4.5,571.0,2.0,cocktail_bar,OPERATIONAL,34.0461461,-118.23425139999998,Little Tokyo,bar
KB 333 Korean BBQ,4.0,1499.0,2.0,korean_barbecue_restaurant,OPERATIONAL,34.045280399999996,-118.23856350000001,Little Tokyo,bar
The Mermaid,4.3,277.0,2.0,bar,OPERATIONAL,34.0466766,-118.23855599999999,Little Tokyo,bar
High Tide,4.5,149.0,,bar,OPERATIONAL,34.0445074,-118.24034990000001,Little Tokyo,bar
The Let's Go!,3.7,60.0,,cocktail_bar,OPERATIONAL,34.0448881,-118.23748590000001,Little Tokyo,bar
Erewhon,4.1,1031.0,,grocery_store,OPERATIONAL,34.0375066,-118.47522819999999,Brentwood,restaurant
McDonald's,3.3,2070.0,1.0,fast_food_restaurant,OPERATIONAL,34.045965699999996,-118.46475269999998,Brentwood,restaurant
